time,data
770000000770.0,"{'position': [7.653, 4.287, 2.409], 'velocity': [-0.164, 0.147, -0.01]}"
770400000774.0,"{'position': [7.588, 4.346, 2.398], 'velocity': [-0.162, 0.148, -0.041]}"
770800000778.0,"{'position': [7.523, 4.406, 2.371], 'velocity': [-0.159, 0.152, -0.07]}"
780000000780.0,"{'position': [7.492, 4.437, 2.354], 'velocity': [-0.157, 0.155, -0.081]}"
780400000784.0,"{'position': [7.416, 4.516, 2.318], 'velocity': [-0.15, 0.161, -0.06]}"
780800000788.0,"{'position': [7.371, 4.565, 2.321], 'velocity': [-0.148, 0.163, 0.14]}"
790000000790.0,"{'position': [7.341, 4.597, 2.355], 'velocity': [-0.153, 0.158, 0.17]}"
790400000794.0,"{'position': [7.263, 4.675, 2.315], 'velocity': [-0.152, 0.159, -0.163]}"
790800000798.0,"{'position': [7.204, 4.74, 2.341], 'velocity': [-0.151, 0.16, 0.141]}"
800000000800.0,"{'position': [7.173, 4.771, 2.37], 'velocity': [-0.155, 0.156, 0.144]}"
800400000804.0,"{'position': [7.125, 4.817, 2.355], 'velocity': [-0.158, 0.153, -0.147]}"
800800000808.0,"{'position': [7.065, 4.88, 2.296], 'velocity': [-0.148, 0.163, -0.139]}"
810000000810.0,"{'position': [7.036, 4.914, 2.27], 'velocity': [-0.144, 0.167, -0.123]}"
810400000814.0,"{'position': [6.977, 4.98, 2.334], 'velocity': [-0.149, 0.161, 0.162]}"
810800000818.0,"{'position': [6.916, 5.043, 2.316], 'velocity': [-0.151, 0.16, -0.123]}"
820000000820.0,"{'position': [6.887, 5.076, 2.287], 'velocity': [-0.147, 0.164, -0.14]}"
820400000824.0,"{'position': [6.829, 5.142, 2.308], 'velocity': [-0.146, 0.165, 0.119]}"
820800000828.0,"{'position': [6.769, 5.206, 2.317], 'velocity': [-0.153, 0.158, -0.226]}"
830000000830.0,"{'position': [6.739, 5.239, 2.267], 'velocity': [-0.146, 0.165, -0.273]}"
830400000834.0,"{'position': [6.685, 5.308, 2.222], 'velocity': [-0.132, 0.176, 0.08]}"
